Product,Generic,Brand,Form,Strength,On hand,Reserved,Available,Reorder level,Batch no,Expiry,Batch qty
Spironolactone 20mg,Spironolactone,,capsule,20mg,100,0,100,20,B11064,30/12/2028,100
Atorvastatin 20mg,Atorvastatin,,capsule,20mg,100,0,100,20,B11065,30/12/2028,100
Simvastatin 20mg,Simvastatin,,capsule,20mg,100,0,100,20,B11066,30/12/2028,100
Salbutamol 20mg,Salbutamol,,capsule,20mg,100,0,100,20,B11067,30/12/2028,100
Salbutamol 20mg,Salbutamol,,capsule,20mg,100,0,100,20,B11068,30/12/2028,100
Aminophylline 20mg,Aminophylline,,capsule,20mg,100,0,100,20,B11069,30/12/2028,100
Omeprazole 20mg,Omeprazole,,capsule,20mg,100,0,100,20,B11070,30/12/2028,100
Cimetidine 20mg,Cimetidine,,capsule,20mg,100,0,100,20,B11071,30/12/2028,100
Metoclopramide 20mg,Metoclopramide,,capsule,20mg,100,0,100,20,B11072,30/12/2028,100
Zinc Sulfate 20mg,Zinc Sulfate,,capsule,20mg,100,0,100,20,B11073,30/12/2028,100
Bisacodyl 20mg,Bisacodyl,,capsule,20mg,100,0,100,20,B11074,30/12/2028,100
Metformin 20mg,Metformin,,capsule,20mg,100,0,100,20,B11075,30/12/2028,100
Metformin 20mg,Metformin,,capsule,20mg,100,0,100,20,B11076,30/12/2028,100
Glibenclamide 20mg,Glibenclamide,,capsule,20mg,100,0,100,20,B11077,30/12/2028,100
Glimepiride 20mg,Glimepiride,,capsule,20mg,100,0,100,20,B11078,30/12/2028,100
Levothyroxine 20mg,Levothyroxine,,capsule,20mg,100,0,100,20,B11079,30/12/2028,100
Carbimazole 20mg,Carbimazole,,capsule,20mg,100,0,100,20,B11080,30/12/2028,100
Folic Acid 20mg,Folic Acid,,capsule,20mg,100,0,100,20,B11081,30/12/2028,100
Oxytocin 20mg,Oxytocin,,capsule,20mg,100,0,100,20,B11082,30/12/2028,100
Misoprostol 20mg,Misoprostol,,capsule,20mg,100,0,100,20,B11083,30/12/2028,100
Magnesium Sulfate 20mg,Magnesium Sulfate,,capsule,20mg,100,0,100,20,B11084,30/12/2028,100
Amitriptyline 20mg,Amitriptyline,,capsule,20mg,100,0,100,20,B11085,30/12/2028,100
Fluoxetine 20mg,Fluoxetine,,capsule,20mg,100,0,100,20,B11086,30/12/2028,100
Haloperidol 20mg,Haloperidol,,capsule,20mg,100,0,100,20,B11087,30/12/2028,100
Chlorpromazine 20mg,Chlorpromazine,,capsule,20mg,100,0,100,20,B11088,30/12/2028,100
Halothane 50mg,Halothane,,capsule,50mg,100,0,100,20,B11089,30/12/2028,100
Ketamine 50mg,Ketamine,,capsule,50mg,100,0,100,20,B11090,30/12/2028,100
Nitrous oxide 50mg,Nitrous oxide,,capsule,50mg,100,0,100,20,B11091,30/12/2028,100
Oxygen 50mg,Oxygen,,capsule,50mg,100,0,100,20,B11092,30/12/2028,100
Atropine 50mg,Atropine,,capsule,50mg,100,0,100,20,B11093,30/12/2028,100
Diazepam 50mg,Diazepam,,capsule,50mg,100,0,100,20,B11094,30/12/2028,100
Hyoscine N-Butylbromide 50mg,Hyoscine N-Butylbromide,,capsule,50mg,100,0,100,20,B11095,30/12/2028,100
Midazolam 50mg,Midazolam,,capsule,50mg,100,0,100,20,B11096,30/12/2028,100
Morphine 50mg,Morphine,,capsule,50mg,100,0,100,20,B11097,30/12/2028,100
Promethazine 50mg,Promethazine,,capsule,50mg,100,0,100,20,B11098,30/12/2028,100
Promethazine 50mg,Promethazine,,capsule,50mg,100,0,100,20,B11099,30/12/2028,100
Atracurium 50mg,Atracurium,,capsule,50mg,100,0,100,20,B11100,30/12/2028,100
Neostigmine 50mg,Neostigmine,,capsule,50mg,100,0,100,20,B11101,30/12/2028,100
Suxamethonium 50mg,Suxamethonium,,capsule,50mg,100,0,100,20,B11102,30/12/2028,100
Propofol 50mg,Propofol,,capsule,50mg,100,0,100,20,B11103,30/12/2028,100
Lidocaine 50mg,Lidocaine,,capsule,50mg,100,0,100,20,B11104,30/12/2028,100
Bupivacaine 50mg,Bupivacaine,,capsule,50mg,100,0,100,20,B11105,30/12/2028,100
Pentazocine 50mg,Pentazocine,,capsule,50mg,100,0,100,20,B11106,30/12/2028,100
Pethidine 50mg,Pethidine,,capsule,50mg,100,0,100,20,B11107,30/12/2028,100
Tramadol 50mg,Tramadol,,capsule,50mg,100,0,100,20,B11108,30/12/2028,100
Acetylsalicylic Acid 50mg,Acetylsalicylic Acid,,capsule,50mg,100,0,100,20,B11109,30/12/2028,100
Paracetamol 50mg,Paracetamol,,capsule,50mg,100,0,100,20,B11110,30/12/2028,100
Paracetamol 50mg,Paracetamol,,capsule,50mg,100,0,100,20,B11111,30/12/2028,100
Paracetamol 50mg,Paracetamol,,capsule,50mg,100,0,100,20,B11112,30/12/2028,100
Allopurinol 50mg,Allopurinol,,capsule,50mg,100,0,100,20,B11113,30/12/2028,100
Diclofenac Sodium 50mg,Diclofenac Sodium,,capsule,50mg,100,0,100,20,B11114,30/12/2028,100
Diclofenac Sodium 50mg,Diclofenac Sodium,,capsule,50mg,100,0,100,20,B11115,30/12/2028,100
Ibuprofen 50mg,Ibuprofen,,capsule,50mg,100,0,100,20,B11116,30/12/2028,100
Ibuprofen 50mg,Ibuprofen,,capsule,50mg,100,0,100,20,B11117,30/12/2028,100
Naproxen 50mg,Naproxen,,capsule,50mg,100,0,100,20,B11118,30/12/2028,100
Piroxicam 50mg,Piroxicam,,capsule,50mg,100,0,100,20,B11119,30/12/2028,100
Meloxicam 50mg,Meloxicam,,capsule,50mg,100,0,100,20,B11120,30/12/2028,100
Naloxone 50mg,Naloxone,,capsule,50mg,100,0,100,20,B11121,30/12/2028,100
Chlorpheniramine 50mg,Chlorpheniramine,,capsule,50mg,100,0,100,20,B11122,30/12/2028,100
Hydrocortisone 50mg,Hydrocortisone,,capsule,50mg,100,0,100,20,B11123,30/12/2028,100
Prednisolone 50mg,Prednisolone,,capsule,50mg,100,0,100,20,B11124,30/12/2028,100
Phenobarbital 50mg,Phenobarbital,,capsule,50mg,100,0,100,20,B11125,30/12/2028,100
Phenytoin 50mg,Phenytoin,,capsule,50mg,100,0,100,20,B11126,30/12/2028,100
Sodium Valproate 50mg,Sodium Valproate,,capsule,50mg,100,0,100,20,B11127,30/12/2028,100
Carbamazepine 50mg,Carbamazepine,,capsule,50mg,100,0,100,20,B11128,30/12/2028,100
Amoxicillin 50mg,Amoxicillin,,capsule,50mg,100,0,100,20,B11129,30/12/2028,100
Amoxicillin 50mg,Amoxicillin,,capsule,50mg,100,0,100,20,B11130,30/12/2028,100
Ampicillin 50mg,Ampicillin,,capsule,50mg,100,0,100,20,B11131,30/12/2028,100
Cloxacillin 50mg,Cloxacillin,,capsule,50mg,100,0,100,20,B11132,30/12/2028,100
Ceftriaxone 50mg,Ceftriaxone,,capsule,50mg,100,0,100,20,B11133,30/12/2028,100
Cefuroxime 50mg,Cefuroxime,,capsule,50mg,100,0,100,20,B11134,30/12/2028,100
Azithromycin 50mg,Azithromycin,,capsule,50mg,100,0,100,20,B11135,30/12/2028,100
Erythromycin 50mg,Erythromycin,,capsule,50mg,100,0,100,20,B11136,30/12/2028,100
Ciprofloxacin 50mg,Ciprofloxacin,,capsule,50mg,100,0,100,20,B11137,30/12/2028,100
Metronidazole 50mg,Metronidazole,,capsule,50mg,100,0,100,20,B11138,30/12/2028,100
Metronidazole 50mg,Metronidazole,,capsule,50mg,100,0,100,20,B11139,30/12/2028,100
Gentamicin 50mg,Gentamicin,,capsule,50mg,100,0,100,20,B11140,30/12/2028,100
Doxycycline 50mg,Doxycycline,,capsule,50mg,100,0,100,20,B11141,30/12/2028,100
Cotrimoxazole 50mg,Cotrimoxazole,,capsule,50mg,100,0,100,20,B11142,30/12/2028,100
Artemether + Lumefantrine 50mg,Artemether + Lumefantrine,,capsule,50mg,100,0,100,20,B11143,30/12/2028,100
Artesunate 50mg,Artesunate,,capsule,50mg,100,0,100,20,B11144,30/12/2028,100
Amodiaquine 50mg,Amodiaquine,,capsule,50mg,100,0,100,20,B11145,30/12/2028,100
Quinine 50mg,Quinine,,capsule,50mg,100,0,100,20,B11146,30/12/2028,100
Fluconazole 50mg,Fluconazole,,capsule,50mg,100,0,100,20,B11147,30/12/2028,100
Nystatin 50mg,Nystatin,,capsule,50mg,100,0,100,20,B11148,30/12/2028,100
Amlodipine 50mg,Amlodipine,,capsule,50mg,100,0,100,20,B11149,30/12/2028,100
Amlodipine 50mg,Amlodipine,,capsule,50mg,100,0,100,20,B11150,30/12/2028,100
Lisinopril 50mg,Lisinopril,,capsule,50mg,100,0,100,20,B11151,30/12/2028,100
Lisinopril 50mg,Lisinopril,,capsule,50mg,100,0,100,20,B11152,30/12/2028,100
Atenolol 50mg,Atenolol,,capsule,50mg,100,0,100,20,B11153,30/12/2028,100
Propranolol 50mg,Propranolol,,capsule,50mg,100,0,100,20,B11154,30/12/2028,100
Methyldopa 50mg,Methyldopa,,capsule,50mg,100,0,100,20,B11155,30/12/2028,100
Hydralazine 50mg,Hydralazine,,capsule,50mg,100,0,100,20,B11156,30/12/2028,100
Glyceryl Trinitrate 50mg,Glyceryl Trinitrate,,capsule,50mg,100,0,100,20,B11157,30/12/2028,100
Isosorbide Dinitrate 50mg,Isosorbide Dinitrate,,capsule,50mg,100,0,100,20,B11158,30/12/2028,100
Digoxin 50mg,Digoxin,,capsule,50mg,100,0,100,20,B11159,30/12/2028,100
Furosemide 50mg,Furosemide,,capsule,50mg,100,0,100,20,B11160,30/12/2028,100
Furosemide 50mg,Furosemide,,capsule,50mg,100,0,100,20,B11161,30/12/2028,100
Hydrochlorothiazide 50mg,Hydrochlorothiazide,,capsule,50mg,100,0,100,20,B11162,30/12/2028,100
Spironolactone 50mg,Spironolactone,,capsule,50mg,100,0,100,20,B11163,30/12/2028,100
Atorvastatin 50mg,Atorvastatin,,capsule,50mg,100,0,100,20,B11164,30/12/2028,100
Simvastatin 50mg,Simvastatin,,capsule,50mg,100,0,100,20,B11165,30/12/2028,100
Salbutamol 50mg,Salbutamol,,capsule,50mg,100,0,100,20,B11166,30/12/2028,100
Salbutamol 50mg,Salbutamol,,capsule,50mg,100,0,100,20,B11167,30/12/2028,100
Aminophylline 50mg,Aminophylline,,capsule,50mg,100,0,100,20,B11168,30/12/2028,100
Omeprazole 50mg,Omeprazole,,capsule,50mg,100,0,100,20,B11169,30/12/2028,100
Cimetidine 50mg,Cimetidine,,capsule,50mg,100,0,100,20,B11170,30/12/2028,100
Metoclopramide 50mg,Metoclopramide,,capsule,50mg,100,0,100,20,B11171,30/12/2028,100
Zinc Sulfate 50mg,Zinc Sulfate,,capsule,50mg,100,0,100,20,B11172,30/12/2028,100
Bisacodyl 50mg,Bisacodyl,,capsule,50mg,100,0,100,20,B11173,30/12/2028,100
Metformin 50mg,Metformin,,capsule,50mg,100,0,100,20,B11174,30/12/2028,100
Metformin 50mg,Metformin,,capsule,50mg,100,0,100,20,B11175,30/12/2028,100
Glibenclamide 50mg,Glibenclamide,,capsule,50mg,100,0,100,20,B11176,30/12/2028,100
Glimepiride 50mg,Glimepiride,,capsule,50mg,100,0,100,20,B11177,30/12/2028,100
Levothyroxine 50mg,Levothyroxine,,capsule,50mg,100,0,100,20,B11178,30/12/2028,100
Carbimazole 50mg,Carbimazole,,capsule,50mg,100,0,100,20,B11179,30/12/2028,100
Folic Acid 50mg,Folic Acid,,capsule,50mg,100,0,100,20,B11180,30/12/2028,100
Oxytocin 50mg,Oxytocin,,capsule,50mg,100,0,100,20,B11181,30/12/2028,100
Misoprostol 50mg,Misoprostol,,capsule,50mg,100,0,100,20,B11182,30/12/2028,100
Magnesium Sulfate 50mg,Magnesium Sulfate,,capsule,50mg,100,0,100,20,B11183,30/12/2028,100
Amitriptyline 50mg,Amitriptyline,,capsule,50mg,100,0,100,20,B11184,30/12/2028,100
Fluoxetine 50mg,Fluoxetine,,capsule,50mg,100,0,100,20,B11185,30/12/2028,100
Haloperidol 50mg,Haloperidol,,capsule,50mg,100,0,100,20,B11186,30/12/2028,100
Chlorpromazine 50mg,Chlorpromazine,,capsule,50mg,100,0,100,20,B11187,30/12/2028,100
Halothane 100mg,Halothane,,capsule,100mg,100,0,100,20,B11188,30/12/2028,100
Ketamine 100mg,Ketamine,,capsule,100mg,100,0,100,20,B11189,30/12/2028,100
Nitrous oxide 100mg,Nitrous oxide,,capsule,100mg,100,0,100,20,B11190,30/12/2028,100
Oxygen 100mg,Oxygen,,capsule,100mg,100,0,100,20,B11191,30/12/2028,100
Atropine 100mg,Atropine,,capsule,100mg,100,0,100,20,B11192,30/12/2028,100
Diazepam 100mg,Diazepam,,capsule,100mg,100,0,100,20,B11193,30/12/2028,100
Hyoscine N-Butylbromide 100mg,Hyoscine N-Butylbromide,,capsule,100mg,100,0,100,20,B11194,30/12/2028,100
Midazolam 100mg,Midazolam,,capsule,100mg,100,0,100,20,B11195,30/12/2028,100
Morphine 100mg,Morphine,,capsule,100mg,100,0,100,20,B11196,30/12/2028,100
Promethazine 100mg,Promethazine,,capsule,100mg,100,0,100,20,B11197,30/12/2028,100
Promethazine 100mg,Promethazine,,capsule,100mg,100,0,100,20,B11198,30/12/2028,100
Atracurium 100mg,Atracurium,,capsule,100mg,100,0,100,20,B11199,30/12/2028,100
Neostigmine 100mg,Neostigmine,,capsule,100mg,100,0,100,20,B11200,30/12/2028,100
Suxamethonium 100mg,Suxamethonium,,capsule,100mg,100,0,100,20,B11201,30/12/2028,100
Propofol 100mg,Propofol,,capsule,100mg,100,0,100,20,B11202,30/12/2028,100
Lidocaine 100mg,Lidocaine,,capsule,100mg,100,0,100,20,B11203,30/12/2028,100
Bupivacaine 100mg,Bupivacaine,,capsule,100mg,100,0,100,20,B11204,30/12/2028,100
Pentazocine 100mg,Pentazocine,,capsule,100mg,100,0,100,20,B11205,30/12/2028,100
Pethidine 100mg,Pethidine,,capsule,100mg,100,0,100,20,B11206,30/12/2028,100
Tramadol 100mg,Tramadol,,capsule,100mg,100,0,100,20,B11207,30/12/2028,100
Acetylsalicylic Acid 100mg,Acetylsalicylic Acid,,capsule,100mg,100,0,100,20,B11208,30/12/2028,100
Paracetamol 100mg,Paracetamol,,capsule,100mg,100,0,100,20,B11209,30/12/2028,100
Paracetamol 100mg,Paracetamol,,capsule,100mg,100,0,100,20,B11210,30/12/2028,100
Paracetamol 100mg,Paracetamol,,capsule,100mg,100,0,100,20,B11211,30/12/2028,100
Allopurinol 100mg,Allopurinol,,capsule,100mg,100,0,100,20,B11212,30/12/2028,100
Diclofenac Sodium 100mg,Diclofenac Sodium,,capsule,100mg,100,0,100,20,B11213,30/12/2028,100
Diclofenac Sodium 100mg,Diclofenac Sodium,,capsule,100mg,100,0,100,20,B11214,30/12/2028,100
Ibuprofen 100mg,Ibuprofen,,capsule,100mg,100,0,100,20,B11215,30/12/2028,100
Ibuprofen 100mg,Ibuprofen,,capsule,100mg,100,0,100,20,B11216,30/12/2028,100
Naproxen 100mg,Naproxen,,capsule,100mg,100,0,100,20,B11217,30/12/2028,100
Piroxicam 100mg,Piroxicam,,capsule,100mg,100,0,100,20,B11218,30/12/2028,100
Meloxicam 100mg,Meloxicam,,capsule,100mg,100,0,100,20,B11219,30/12/2028,100
Naloxone 100mg,Naloxone,,capsule,100mg,100,0,100,20,B11220,30/12/2028,100
Chlorpheniramine 100mg,Chlorpheniramine,,capsule,100mg,100,0,100,20,B11221,30/12/2028,100
Hydrocortisone 100mg,Hydrocortisone,,capsule,100mg,100,0,100,20,B11222,30/12/2028,100
Prednisolone 100mg,Prednisolone,,capsule,100mg,100,0,100,20,B11223,30/12/2028,100
Phenobarbital 100mg,Phenobarbital,,capsule,100mg,100,0,100,20,B11224,30/12/2028,100
Phenytoin 100mg,Phenytoin,,capsule,100mg,100,0,100,20,B11225,30/12/2028,100
Sodium Valproate 100mg,Sodium Valproate,,capsule,100mg,100,0,100,20,B11226,30/12/2028,100
Carbamazepine 100mg,Carbamazepine,,capsule,100mg,100,0,100,20,B11227,30/12/2028,100
Amoxicillin 100mg,Amoxicillin,,capsule,100mg,100,0,100,20,B11228,30/12/2028,100
Amoxicillin 100mg,Amoxicillin,,capsule,100mg,100,0,100,20,B11229,30/12/2028,100
Ampicillin 100mg,Ampicillin,,capsule,100mg,100,0,100,20,B11230,30/12/2028,100
Cloxacillin 100mg,Cloxacillin,,capsule,100mg,100,0,100,20,B11231,30/12/2028,100
Ceftriaxone 100mg,Ceftriaxone,,capsule,100mg,100,0,100,20,B11232,30/12/2028,100
Cefuroxime 100mg,Cefuroxime,,capsule,100mg,100,0,100,20,B11233,30/12/2028,100
Azithromycin 100mg,Azithromycin,,capsule,100mg,100,0,100,20,B11234,30/12/2028,100
Erythromycin 100mg,Erythromycin,,capsule,100mg,100,0,100,20,B11235,30/12/2028,100
Ciprofloxacin 100mg,Ciprofloxacin,,capsule,100mg,100,0,100,20,B11236,30/12/2028,100
Metronidazole 100mg,Metronidazole,,capsule,100mg,100,0,100,20,B11237,30/12/2028,100
Metronidazole 100mg,Metronidazole,,capsule,100mg,100,0,100,20,B11238,30/12/2028,100
Gentamicin 100mg,Gentamicin,,capsule,100mg,100,0,100,20,B11239,30/12/2028,100
Doxycycline 100mg,Doxycycline,,capsule,100mg,100,0,100,20,B11240,30/12/2028,100
Cotrimoxazole 100mg,Cotrimoxazole,,capsule,100mg,100,0,100,20,B11241,30/12/2028,100
Artemether + Lumefantrine 100mg,Artemether + Lumefantrine,,capsule,100mg,100,0,100,20,B11242,30/12/2028,100
Artesunate 100mg,Artesunate,,capsule,100mg,100,0,100,20,B11243,30/12/2028,100
Amodiaquine 100mg,Amodiaquine,,capsule,100mg,100,0,100,20,B11244,30/12/2028,100
Quinine 100mg,Quinine,,capsule,100mg,100,0,100,20,B11245,30/12/2028,100
Fluconazole 100mg,Fluconazole,,capsule,100mg,100,0,100,20,B11246,30/12/2028,100
Nystatin 100mg,Nystatin,,capsule,100mg,100,0,100,20,B11247,30/12/2028,100
Amlodipine 100mg,Amlodipine,,capsule,100mg,100,0,100,20,B11248,30/12/2028,100
Amlodipine 100mg,Amlodipine,,capsule,100mg,100,0,100,20,B11249,30/12/2028,100
Lisinopril 100mg,Lisinopril,,capsule,100mg,100,0,100,20,B11250,30/12/2028,100
Lisinopril 100mg,Lisinopril,,capsule,100mg,100,0,100,20,B11251,30/12/2028,100
Atenolol 100mg,Atenolol,,capsule,100mg,100,0,100,20,B11252,30/12/2028,100
Propranolol 100mg,Propranolol,,capsule,100mg,100,0,100,20,B11253,30/12/2028,100
Methyldopa 100mg,Methyldopa,,capsule,100mg,100,0,100,20,B11254,30/12/2028,100
Hydralazine 100mg,Hydralazine,,capsule,100mg,100,0,100,20,B11255,30/12/2028,100
Glyceryl Trinitrate 100mg,Glyceryl Trinitrate,,capsule,100mg,100,0,100,20,B11256,30/12/2028,100
Isosorbide Dinitrate 100mg,Isosorbide Dinitrate,,capsule,100mg,100,0,100,20,B11257,30/12/2028,100
Digoxin 100mg,Digoxin,,capsule,100mg,100,0,100,20,B11258,30/12/2028,100
Furosemide 100mg,Furosemide,,capsule,100mg,100,0,100,20,B11259,30/12/2028,100
Furosemide 100mg,Furosemide,,capsule,100mg,100,0,100,20,B11260,30/12/2028,100
Hydrochlorothiazide 100mg,Hydrochlorothiazide,,capsule,100mg,100,0,100,20,B11261,30/12/2028,100
Spironolactone 100mg,Spironolactone,,capsule,100mg,100,0,100,20,B11262,30/12/2028,100
Atorvastatin 100mg,Atorvastatin,,capsule,100mg,100,0,100,20,B11263,30/12/2028,100
Simvastatin 100mg,Simvastatin,,capsule,100mg,100,0,100,20,B11264,30/12/2028,100
Salbutamol 100mg,Salbutamol,,capsule,100mg,100,0,100,20,B11265,30/12/2028,100
Salbutamol 100mg,Salbutamol,,capsule,100mg,100,0,100,20,B11266,30/12/2028,100
Aminophylline 100mg,Aminophylline,,capsule,100mg,100,0,100,20,B11267,30/12/2028,100
Omeprazole 100mg,Omeprazole,,capsule,100mg,100,0,100,20,B11268,30/12/2028,100
Cimetidine 100mg,Cimetidine,,capsule,100mg,100,0,100,20,B11269,30/12/2028,100
Metoclopramide 100mg,Metoclopramide,,capsule,100mg,100,0,100,20,B11270,30/12/2028,100
Zinc Sulfate 100mg,Zinc Sulfate,,capsule,100mg,100,0,100,20,B11271,30/12/2028,100
Bisacodyl 100mg,Bisacodyl,,capsule,100mg,100,0,100,20,B11272,30/12/2028,100
Metformin 100mg,Metformin,,capsule,100mg,100,0,100,20,B11273,30/12/2028,100
Metformin 100mg,Metformin,,capsule,100mg,100,0,100,20,B11274,30/12/2028,100
Glibenclamide 100mg,Glibenclamide,,capsule,100mg,100,0,100,20,B11275,30/12/2028,100
Glimepiride 100mg,Glimepiride,,capsule,100mg,100,0,100,20,B11276,30/12/2028,100
Levothyroxine 100mg,Levothyroxine,,capsule,100mg,100,0,100,20,B11277,30/12/2028,100
Carbimazole 100mg,Carbimazole,,capsule,100mg,100,0,100,20,B11278,30/12/2028,100
Folic Acid 100mg,Folic Acid,,capsule,100mg,100,0,100,20,B11279,30/12/2028,100
Oxytocin 100mg,Oxytocin,,capsule,100mg,100,0,100,20,B11280,30/12/2028,100
Misoprostol 100mg,Misoprostol,,capsule,100mg,100,0,100,20,B11281,30/12/2028,100
Magnesium Sulfate 100mg,Magnesium Sulfate,,capsule,100mg,100,0,100,20,B11282,30/12/2028,100
Amitriptyline 100mg,Amitriptyline,,capsule,100mg,100,0,100,20,B11283,30/12/2028,100
Fluoxetine 100mg,Fluoxetine,,capsule,100mg,100,0,100,20,B11284,30/12/2028,100
Haloperidol 100mg,Haloperidol,,capsule,100mg,100,0,100,20,B11285,30/12/2028,100
Chlorpromazine 100mg,Chlorpromazine,,capsule,100mg,100,0,100,20,B11286,30/12/2028,100
Halothane 250mg,Halothane,,capsule,250mg,100,0,100,20,B11287,30/12/2028,100
Ketamine 250mg,Ketamine,,capsule,250mg,100,0,100,20,B11288,30/12/2028,100
Nitrous oxide 250mg,Nitrous oxide,,capsule,250mg,100,0,100,20,B11289,30/12/2028,100
Oxygen 250mg,Oxygen,,capsule,250mg,100,0,100,20,B11290,30/12/2028,100
Atropine 250mg,Atropine,,capsule,250mg,100,0,100,20,B11291,30/12/2028,100
Diazepam 250mg,Diazepam,,capsule,250mg,100,0,100,20,B11292,30/12/2028,100
Hyoscine N-Butylbromide 250mg,Hyoscine N-Butylbromide,,capsule,250mg,100,0,100,20,B11293,30/12/2028,100
Midazolam 250mg,Midazolam,,capsule,250mg,100,0,100,20,B11294,30/12/2028,100
Morphine 250mg,Morphine,,capsule,250mg,100,0,100,20,B11295,30/12/2028,100
Promethazine 250mg,Promethazine,,capsule,250mg,100,0,100,20,B11296,30/12/2028,100
Promethazine 250mg,Promethazine,,capsule,250mg,100,0,100,20,B11297,30/12/2028,100
Atracurium 250mg,Atracurium,,capsule,250mg,100,0,100,20,B11298,30/12/2028,100
Neostigmine 250mg,Neostigmine,,capsule,250mg,100,0,100,20,B11299,30/12/2028,100
Suxamethonium 250mg,Suxamethonium,,capsule,250mg,100,0,100,20,B11300,30/12/2028,100
Propofol 250mg,Propofol,,capsule,250mg,100,0,100,20,B11301,30/12/2028,100
Lidocaine 250mg,Lidocaine,,capsule,250mg,100,0,100,20,B11302,30/12/2028,100
Bupivacaine 250mg,Bupivacaine,,capsule,250mg,100,0,100,20,B11303,30/12/2028,100
Pentazocine 250mg,Pentazocine,,capsule,250mg,100,0,100,20,B11304,30/12/2028,100
Pethidine 250mg,Pethidine,,capsule,250mg,100,0,100,20,B11305,30/12/2028,100
Tramadol 250mg,Tramadol,,capsule,250mg,100,0,100,20,B11306,30/12/2028,100
Acetylsalicylic Acid 250mg,Acetylsalicylic Acid,,capsule,250mg,100,0,100,20,B11307,30/12/2028,100
Paracetamol 250mg,Paracetamol,,capsule,250mg,100,0,100,20,B11308,30/12/2028,100
Paracetamol 250mg,Paracetamol,,capsule,250mg,100,0,100,20,B11309,30/12/2028,100
Paracetamol 250mg,Paracetamol,,capsule,250mg,100,0,100,20,B11310,30/12/2028,100
Allopurinol 250mg,Allopurinol,,capsule,250mg,100,0,100,20,B11311,30/12/2028,100
Diclofenac Sodium 250mg,Diclofenac Sodium,,capsule,250mg,100,0,100,20,B11312,30/12/2028,100
Diclofenac Sodium 250mg,Diclofenac Sodium,,capsule,250mg,100,0,100,20,B11313,30/12/2028,100
Ibuprofen 250mg,Ibuprofen,,capsule,250mg,100,0,100,20,B11314,30/12/2028,100
Ibuprofen 250mg,Ibuprofen,,capsule,250mg,100,0,100,20,B11315,30/12/2028,100
Naproxen 250mg,Naproxen,,capsule,250mg,100,0,100,20,B11316,30/12/2028,100
Piroxicam 250mg,Piroxicam,,capsule,250mg,100,0,100,20,B11317,30/12/2028,100
Meloxicam 250mg,Meloxicam,,capsule,250mg,100,0,100,20,B11318,30/12/2028,100
Naloxone 250mg,Naloxone,,capsule,250mg,100,0,100,20,B11319,30/12/2028,100
Chlorpheniramine 250mg,Chlorpheniramine,,capsule,250mg,100,0,100,20,B11320,30/12/2028,100
Hydrocortisone 250mg,Hydrocortisone,,capsule,250mg,100,0,100,20,B11321,30/12/2028,100
Prednisolone 250mg,Prednisolone,,capsule,250mg,100,0,100,20,B11322,30/12/2028,100
Phenobarbital 250mg,Phenobarbital,,capsule,250mg,100,0,100,20,B11323,30/12/2028,100
Phenytoin 250mg,Phenytoin,,capsule,250mg,100,0,100,20,B11324,30/12/2028,100
Sodium Valproate 250mg,Sodium Valproate,,capsule,250mg,100,0,100,20,B11325,30/12/2028,100
Carbamazepine 250mg,Carbamazepine,,capsule,250mg,100,0,100,20,B11326,30/12/2028,100
Amoxicillin 250mg,Amoxicillin,,capsule,250mg,100,0,100,20,B11327,30/12/2028,100
Amoxicillin 250mg,Amoxicillin,,capsule,250mg,100,0,100,20,B11328,30/12/2028,100
Ampicillin 250mg,Ampicillin,,capsule,250mg,100,0,100,20,B11329,30/12/2028,100
Cloxacillin 250mg,Cloxacillin,,capsule,250mg,100,0,100,20,B11330,30/12/2028,100
Ceftriaxone 250mg,Ceftriaxone,,capsule,250mg,100,0,100,20,B11331,30/12/2028,100
Cefuroxime 250mg,Cefuroxime,,capsule,250mg,100,0,100,20,B11332,30/12/2028,100
Azithromycin 250mg,Azithromycin,,capsule,250mg,100,0,100,20,B11333,30/12/2028,100
Erythromycin 250mg,Erythromycin,,capsule,250mg,100,0,100,20,B11334,30/12/2028,100
Ciprofloxacin 250mg,Ciprofloxacin,,capsule,250mg,100,0,100,20,B11335,30/12/2028,100
Metronidazole 250mg,Metronidazole,,capsule,250mg,100,0,100,20,B11336,30/12/2028,100
Metronidazole 250mg,Metronidazole,,capsule,250mg,100,0,100,20,B11337,30/12/2028,100
Gentamicin 250mg,Gentamicin,,capsule,250mg,100,0,100,20,B11338,30/12/2028,100
Doxycycline 250mg,Doxycycline,,capsule,250mg,100,0,100,20,B11339,30/12/2028,100
Cotrimoxazole 250mg,Cotrimoxazole,,capsule,250mg,100,0,100,20,B11340,30/12/2028,100
Artemether + Lumefantrine 250mg,Artemether + Lumefantrine,,capsule,250mg,100,0,100,20,B11341,30/12/2028,100
Artesunate 250mg,Artesunate,,capsule,250mg,100,0,100,20,B11342,30/12/2028,100
Amodiaquine 250mg,Amodiaquine,,capsule,250mg,100,0,100,20,B11343,30/12/2028,100
Quinine 250mg,Quinine,,capsule,250mg,100,0,100,20,B11344,30/12/2028,100
Fluconazole 250mg,Fluconazole,,capsule,250mg,100,0,100,20,B11345,30/12/2028,100
Nystatin 250mg,Nystatin,,capsule,250mg,100,0,100,20,B11346,30/12/2028,100
